Sr.no,ID,Name of News,youtube link,https://youtu.be/ATOcPSGRgVk?si=pnFohU9qeZqgbPXj,Duration,standard duration,Publishing year,Media Organization,Auidio Quality,single speaker,Country,Pecha Tools,Group,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
30.0,STT_NW0030,བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༣།༡༡།༡༥,https://youtu.be/5tipPgnYm6Y?si=L2yGyb8qxSffTvZO,Youtube,0:08:43,00:08:42,2023.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
31.0,STT_NW0031,བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར,https://youtu.be/bYcAKqBlknY?si=owUgAnLAhqZzezG2,Youtube,0:06:30,00:06:19,2022.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
32.0,STT_NW0032,10 Sep 2015 - TibetTV News,https://youtu.be/F9EX_pZYFn8?si=RZWc8p1mb5ejo0F7,Youtube,0:17:39,00:17:38,2015.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
33.0,STT_NW0033,18 Aug 2014 - TibetTV News,https://youtu.be/08yGTAwo8SQ?si=Txb4uBz1-KumKNvn,Youtube,0:18:35,00:18:34,2014.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
34.0,STT_NW0034,20 Aug 2015 - TibetTV News,https://youtu.be/ZnXY__txmc0?si=Mb__f17eJ0P7upTb,Youtube,0:18:29,00:18:29,2015.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
35.0,STT_NW0035,23 Aug 2012 - TibetonlineTV News,https://youtu.be/f4zUtvcU2bY?si=9X4U61iOrjfZt7S9,Youtube,0:05:39,00:05:38,2012.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
36.0,STT_NW0036,14 May 2012 - Tibetonline.tv News,https://youtu.be/mvDLMiXil54?si=j-dEh0nLev2vK3OU,Youtube,0:07:47,00:07:46,2012.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
37.0,STT_NW0037,29 May 2012 - Tibetonline.tv News,https://youtu.be/P1BiO7UTIv8?si=vIx4ve4puRhQ8BUT,Youtube,0:10:41,00:10:40,2012.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
38.0,STT_NW0038,20 08 2012 - TibetonlineTV News,https://youtu.be/GVS8DMHzADU?si=LGhOry5VT3rKLh-W,Youtube,0:03:41,00:03:41,2012.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
39.0,STT_NW0039,10 Sept 2012 - TibetonlineTV News,https://youtu.be/pzRVheUCzAk?si=bV5cJcUsmn5OceF1,Youtube,0:04:46,00:04:46,2013.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
40.0,STT_NW0040,8 March 2013 - TibetonlineTV News,https://youtu.be/Jql_S0X6Oa0?si=1ANjGlu1GV1e2Vsk,Youtube,0:05:14,00:05:14,2013.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
41.0,STT_NW0041,1 May 2013 - TibetonlineTV News,https://youtu.be/w4yLKxdun1s?si=FxFaxbmNj3MfxR-_,Youtube,0:05:53,00:05:52,2013.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
42.0,STT_NW0042,15 Nov 2013 - TibetonlineTV News,https://youtu.be/L4pN_zXjreo?si=tIjvHP_1-TuELCD0,Youtube,1:08:55,01:08:55,2013.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
43.0,STT_NW0043,02 Dec 2013 - TibetonlineTV News,https://youtu.be/ojyfJKcsfWo?si=trInhfhnYE7Biju8,Youtube,0:16:19,00:16:18,2013.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
44.0,STT_NW0044,18 Mar 2013 - TibetonlineTV News,https://youtu.be/tl9mJk_-mro?si=oMqT_N6Ku461AUBL,Youtube,0:08:21,00:08:21,2013.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
45.0,STT_NW0045,19 Aug 2014 - TibetonlineTV News,https://youtu.be/G6jIJnCywEg?si=uYdBsmFv-0ofnb9l,Youtube,0:17:17,00:17:16,2014.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
46.0,STT_NW0046,བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༣།༢།༧,https://youtu.be/TJdDHW_eLJs?si=7MWl1geLiCm7iZxK,Youtube,0:07:29,00:07:28,2017.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
47.0,STT_NW0047,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༢།༢༡ TV Daily News February 21, 2024",https://www.youtube.com/watch?v=qgvRVA2jtuk,Youtube,0:04:58,00:04:59,2024.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
48.0,STT_NW0048,བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༡༩།༠༨།༡༤,https://youtu.be/45u-NIBBL-c?si=Eem5yNTRc8E6CTKS,Youtube,0:52:52,00:13:51,2019.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
49.0,STT_NW0049,༢༠༡༦ ཟླ་ ༠༤ ཚེས་ ༢༨ བོད་ཀྱི་བརྙན་འཕྲིན་གསར་འགྱུར།,https://youtu.be/QtHpKIy4A_I?si=tL7WZi0HFaNG7RQ5,Youtube,0:37:54,00:37:53,2016.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
50.0,STT_NW0050,བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༡༨།༠༥།༢༨,https://youtu.be/h3oeO6cpclM?si=x9U6hbj4RwGiKZfg,Youtube,0:11:04,00:11:03,2018.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
51.0,STT_NW0051,2021བོད་གྱི་ལོ་གསར་སྐོར་ལ་གླེང་མོལ།losar,https://youtu.be/VVWlRM2Bsu8?si=88T1rB8o2NgHQijh,Youtube,0:10:38,,2021.0,Lhasa TV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
52.0,STT_NW0052,"Radio Free Asia Tibetan Webcast , Tuesday, August 10, 2010",https://youtu.be/IMdROTsKF0U?si=4apFzika0LfwAHhP,Youtube,0:07:00,00:07:03,2010.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
53.0,STT_NW0053,2011 miss Tibet pageant.,https://youtu.be/3uwZhWMWnU0?si=BRSNwzgPUT3xI1eo,Youtube,0:02:00,00:02:06,2011.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
54.0,STT_NW0054,"Radio Free Asia Tibetan Webcast ,Tuesday, October 05, 2010",https://youtu.be/h1PzzHAh6AY?si=ffoznVCOADqAV2Mg,Youtube,0:06:00,00:06:40,2010.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
55.0,STT_NW0055,"Radio Free Asia Tibetan Webcast Thursday, September 2, 2010",https://youtu.be/yDtT9U9XjpI?si=A2hDbZjZVXKb4TKO,Youtube,0:06:00,00:06:04,2010.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
56.0,STT_NW0056,"Radio Free Asia Tibetan Webcast ,Thursday, August 19, 2010",https://youtu.be/JBlW-yhGVzU?si=0ToznHy4hFydfgqy,Youtube,0:05:00,00:05:33,2010.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
57.0,STT_NW0057,"Radio Free Asia Tibetan Webcast Thursday, Oct 04, 2012.",https://youtu.be/QFw6cIP0I-Y?si=e92eb0ymmkG0hmnS,Youtube,0:06:00,00:06:03,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
58.0,STT_NW0058,"Radio Free Asia Tibetan Webcast Thursday , July 26, 2012",https://youtu.be/scb2UzfJVzo?si=vGUvL0AZBQnw-cih,Youtube,0:04:00,00:04:39,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
59.0,STT_NW0059,"Radio Free Asia Ukay Webcast , Thursday , May 03, 2012",https://youtu.be/0Oq7dj3P8Cg?si=AOIouffLJZwwNZvr,Youtube,0:04:00,00:04:44,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
60.0,STT_NW0060,"Radio Free Asia Ukay webcast, Thursday, October 25, 2012",https://youtu.be/lPwX_3hclsI?si=2q6yX9sMb4kSPrjC,Youtube,0:05:00,00:05:19,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
61.0,STT_NW0061,"Radio Free Asia Ukay Webcast , Thursday , March 15, 2012",https://youtu.be/2auMwmub6ok?si=MGIEPPtr0H3JulPg,Youtube,0:03:00,00:03:23,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
62.0,STT_NW0062,"Radio Free Asia Ukay Webcast , Thursday , February 02, 2012",https://youtu.be/4gGspuj28eo?si=cM0KQBkWH63EVZPi,Youtube,0:04:00,00:04:14,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
63.0,STT_NW0063,"Radio Free Asia Tibetan Webcast Thursday, May 13, 2010",https://youtu.be/qbAVcvb9ypA?si=aR7tH9ZlvHiNKNO6,Youtube,0:05:00,00:05:17,2010.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
64.0,STT_NW0064,"Radio Free Asia Ukay Webcast , Thursday , February 23, 2012.",https://youtu.be/R5kYHnzKWDA?si=44SIHu464ueCNMKJ,Youtube,0:05:00,00:05:31,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
65.0,STT_NW0065,"Radio Free Asia Ukay Webcast , Thursday ,July 05, 2012",https://youtu.be/R5kYHnzKWDA?si=oLbeRUG4sTVYcAKj,Youtube,0:05:00,00:05:31,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
66.0,STT_NW0066,"Radio Free Asia Ukay Webcast , Thursday ,Dec 13, 2012.",https://youtu.be/Sykq1M3Wz-E?si=zqzy5MY6YSVH4n9a,Youtube,0:04:00,00:04:11,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
67.0,STT_NW0067,"Radio Free Asia Ukay Webcast , Thursday , March 08, 2012",https://youtu.be/8QF5W-kjafc?si=VaJsoXWxCef_r5XM,Youtube,0:05:00,00:05:12,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
68.0,STT_NW0068,"Radio Free Asia Ukay Webcast , Thursday , January 19 , 2012",https://youtu.be/tL7wtLYoOVc?si=_CTIVB1-EGnfpAS3,Youtube,0:04:00,00:04:33,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
69.0,STT_NW0069,"Radio Free Asia Ukay Webcast , Thursday , March 01, 2012",https://youtu.be/1hPEt20VulA?si=5WE4DB3kHpJnnQBG,Youtube,0:06:00,00:04:53,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
70.0,STT_NW0070,"Radio Free Asia Ukay Webcast , Thursday , April 12, 2012",https://youtu.be/-uVWv16ChfE?si=PWPSsXz_jD1Ssd4X,Youtube,0:04:00,00:04:45,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
71.0,STT_NW0071,"Radio Free Asia Ukay Webcast , Thursday ,August 02, 2012",https://youtu.be/_kahfs5if84?si=vaOBGcoEJ1W129fV,Youtube,0:04:00,00:04:43,2012.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
72.0,STT_NW0072,"Radio Free Asia Ukay webcast, Thursday, March 27, 2014",https://youtu.be/ePqzUvMBZvI?si=gTowdToT6o7uenDm,Youtube,0:06:00,00:05:59,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
73.0,STT_NW0073,"Radio Free Asia Ukay webcast, Thursday, January 9, 2014",https://youtu.be/dl_w1HJox6Y?si=cuUnn_-GIBezuywf,Youtube,0:06:00,00:06:11,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
74.0,STT_NW0074,"Radio Free Asia Tibetan Webcast Thursday, September 23, 2010",https://youtu.be/ulEBxSpVjh0?si=cLARba6w5OLyEeK2,Youtube,0:06:00,00:06:35,2010.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
75.0,STT_NW0075,"Radio Free Asia Ukay Webcast , Thursday , December 01, 2011",https://youtu.be/VDx6FrBxua0?si=5OTB5wqsLxE55pxF,Youtube,0:04:00,00:04:41,2011.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
76.0,STT_NW0076,"Radio Free Asia Ukay Webcast Thursday, July 03, 2014",https://youtu.be/N3X0k4hQrUs?si=iLW6aRPB4aKkK36r,Youtube,0:06:00,00:05:56,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
77.0,STT_NW0077,"Radio Free Asia Ukay webcast, Thursday, June 19, 2014",https://youtu.be/BNm2mj0myuY?si=xh3mhS6iEascY_Gm,Youtube,0:05:00,00:04:37,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
78.0,STT_NW0078,"Radio Free Asia Ukay Webcast Thursday, June 26, 2014",https://youtu.be/hZmDqEsD_1w?si=H4WN8XI-4pxi-dBV,Youtube,0:05:00,00:04:38,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
79.0,STT_NW0079,"Radio Free Asia Ukay webcast, Thursday, June 12, 2014",https://youtu.be/yuvTXSU6CiM?si=z6GcAYdyomgOFEQu,Youtube,0:06:00,00:06:15,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
80.0,STT_NW0080,"Radio Free Asia Ukay webcast, Thursday, January 23, 2014",https://youtu.be/vnPAIqANrxQ?si=ha5kF7K0xy5VvM_P,Youtube,0:06:00,00:05:47,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
81.0,STT_NW0081,"Radio Free Asia Ukay Webcast Thursday, July 24, 2014",https://youtu.be/jMdjjQ1_DpQ?si=4QcwZlwz8b70gYRE,Youtube,0:05:00,00:05:00,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
82.0,STT_NW0082,"Radio Free Asia Ukay webcast, Thursday, August 21, 2014",https://youtu.be/EAzFE2ioeb0?si=p9kSIZBrJKfbbVC1,Youtube,0:06:00,00:06:50,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
83.0,STT_NW0083,"Radio Free Asia Ukay webcast, Thursday, June 5, 2014",https://youtu.be/mxxMs1pdeBA?si=Ud9_70VRREQ0pEq6,Youtube,0:06:00,00:05:21,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
84.0,STT_NW0084,"Radio Free Asia Ukay Webcast Thursday, August 7, 2014",https://youtu.be/3CubTwfLguU?si=Zz7Szrbob7REfyt6,Youtube,0:06:00,00:06:02,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
85.0,STT_NW0085,"Radio Free Asia Tibetan Webcast Thursday, June 10, 2010",https://youtu.be/qBlPZNUv_To?si=aEJ72mPQh8X3IjYl,Youtube,0:06:00,00:06:34,,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
86.0,STT_NW0086,Radio Free Asia Ukay Webcast 5th December 2013,https://youtu.be/rHud6FDtudk?si=shE25iyws8S0vcRP,Youtube,0:06:00,00:05:30,,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
87.0,STT_NW0087,RFA Special Report Lowell Thomas visit to Tibet 1949,https://youtu.be/X-ZZx9kMPCU?si=lZcfEeFJS0l-fWNk,Youtube,0:14:00,00:14:46,2014.0,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
88.0,STT_NW0088,"Radio Free Asia Tibetan Webcast Thursday, September 30, 2010.",https://youtu.be/R4bhejpZ5Ao?si=q5qmA8s44Nba6qmz,Youtube,0:06:00,00:06:03,,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
89.0,STT_NW0089,"Radio Free Asia Ukay Webcast Thursday, March 7, 2013",https://youtu.be/PH0Hcb3Q4Pk?si=qF85CygQM_DYHRq4,Youtube,0:04:00,00:04:59,,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
90.0,STT_NW0090,"Radio Free Asia Ukay Webcast Thursday, April 11, 2013",https://youtu.be/qt4gD9btpIg?si=Zvsm13dSv2nW0YGS,Youtube,0:05:00,00:05:15,,RFA,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
91.0,STT_NW0091,Why China Doesn’t Have an Opposition Leader Like Navalny,https://youtu.be/PK7qqsvOI1o?si=99X24V-c5Gjt1q66,Youtube,0:20:00,00:20:50,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
92.0,STT_NW0092,"གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤ ཟླ་ ༢ ཚེས་༢༧ Headline News: Feb 27, 2024",https://youtu.be/fE1Y3xv80N0?si=78tYJD5W2dC-ItZi,Youtube,0:05:00,00:05:00,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
93.0,STT_NW0093,Tibetan Monks in Science Class,https://youtu.be/GgQ4NW9uxbM?si=5NWKNAj2Y1yCwP-s,Youtube,0:05:00,00:04:46,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
94.0,STT_NW0094,Dalai Lama Teaching to Taiwaness,https://youtu.be/4FSkDrJsNwc?si=l_9PCGT93D-J0pHu,Youtube,0:05:00,00:04:05,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
95.0,STT_NW0095,Tibetan Protest in Delhi 08/04/07,https://youtu.be/Uz1hirinkzQ?si=ppkr_MYJ7vbmevBR,Youtube,0:06:00,00:06:46,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
96.0,STT_NW0096,FreedomOfPressInChina,https://youtu.be/-XF3GgJlF_Y?si=F7vpu1yWbTfgtp8K,Youtube,0:05:00,00:03:52,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
97.0,STT_NW0097,Lhadon Tenthong in Toronto,https://youtu.be/PL-nHqyRaRk?si=T66tNyL_vxtsODFv,Youtube,0:04:00,00:03:54,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
98.0,STT_NW0098,Analysis Xi Jinping in Lhasa 27Jul11.mp4,https://youtu.be/w7eQ74Q1V4Q?si=yFgXLTDjzcHRijq_,Youtube,0:08:04,00:08:04,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
99.0,STT_NW0099,Tibetan Thankas in Norbu Lingka,https://youtu.be/i4Z4XImIQ90?si=FZnh2o36VcSfMBSM,Youtube,0:03:30,00:03:35,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
100.0,STT_NW0100,World AIDS Day & Dhasa Awarness on Aids,https://youtu.be/anh5_egq42w?si=KP9Ea9LHy83RKsa0,Youtube,0:07:14,00:07:15,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
101.0,STT_NW0101,49th Anniversary of Tibetan Uprising Day in Dharamsala,https://youtu.be/Xk4m9YK9goQ?si=NE-wTEJKuFNezBDt,Youtube,0:05:11,00:05:10,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
102.0,STT_NW0102,Nancy Pelosi in Dhasa & Kalon Tripa Speech,https://youtu.be/15-ao6PHb2Q?si=DeMFEnxFY_QL5wFG,Youtube,0:03:25,00:03:26,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
103.0,STT_NW0103,New Development in Tibetan Protest in Tibet,https://youtu.be/WAe92fRX7Kk?si=gpfFCnmv0JMro2KF,Youtube,0:04:06,00:04:07,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
104.0,STT_NW0104,Up Rising by Tibetans in Tibet against Chinese Oppression,https://youtu.be/qDkmrQmB4A0?si=0zshlvEg8t4Rl381,Youtube,0:06:48,00:06:48,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
105.0,STT_NW0105,US Congress & Tibet,https://youtu.be/A-gbGygYrjc?si=QpwK8fvJPzxtHzU8,Youtube,0:06:14,00:06:15,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
106.0,STT_NW0106,2008 Beijing Olympic Human Rights Demand,https://youtu.be/mhnAn1Je8P4?si=_m-BOlEoQbc5hKSP,Youtube,0:06:48,00:06:48,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
107.0,STT_NW0107,Tibet Protest-China's Respond to HH the 14 Dalai Lama,https://youtu.be/EmXcWpNlEig?si=xtpjmPQujh3xhnRJ,Youtube,0:07:03,00:07:04,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
108.0,STT_NW0108,"Beijing Olympic Torch Protest-London, Paris, San Francisco",https://youtu.be/Cbin4vl2DYk?si=fysS2evu372I7fx7,Youtube,0:05:00,00:04:59,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
109.0,STT_NW0109,Chonag Choepa & HH Dalai Lama Teaching,https://youtu.be/G8FoTA2B93Q?si=Qvhp7w-MqMLMNp83,Youtube,0:04:04,00:04:04,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
110.0,STT_NW0110,Former Drapchi Prisoner Nuns in England to talk about Tibet,https://youtu.be/l90zUHuiU_8?si=8OSY9xAHQCJ22ci1,Youtube,0:06:00,00:05:59,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
111.0,STT_NW0111,Beijing Olympic Torch San Francisco-Tibetan Protest,https://youtu.be/ezQwcd8uCW8?si=Yrw60CO_Xa8AMXDD,Youtube,0:05:20,00:05:19,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
112.0,STT_NW0112,Tibetan Envoys Press Conference,https://youtu.be/iUGYyaH9lVg?si=WrGsR5qXnn_rPjrL,Youtube,0:05:09,00:05:09,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
113.0,STT_NW0113,Karmapa Visits New York,https://youtu.be/W5iAcJAvmX8?si=eJ3lCe9-bzTqYqKW,Youtube,0:06:43,00:07:18,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
114.0,STT_NW0114,Kunleng News 12-05-08 (1) ཀུན་གླེང་གསར་འགྱུར།,https://youtu.be/aUS-wgIJce8?si=Nnykw9NyxLm_KO9K,Youtube,0:09:28,00:09:29,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
115.0,STT_NW0115,08_06_10 ཀུན་གླེང་གསར་འགྱུར། Kunleng News 1.mp4,https://youtu.be/23y6xQ4ZymE?si=r0Gskna67_Y6dwmY,Youtube,0:09:43,00:09:43,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
116.0,STT_NW0116,08 21 09 Kunleng News,https://youtu.be/4F-_4VZkEMk?si=CUatuCE7e5N1nTMX,Youtube,0:08:28,00:10:28,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
117.0,STT_NW0117,02_10_10 Kunleng News 1.mp4,https://youtu.be/B5AS87kwKsk?si=l8YtYSHOQDS22pKW,Youtube,0:06:27,00:06:27,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
118.0,STT_NW0118,04_16_10 ཀུན་གླེང་གསར་འགྱུར། Kunleng News.mp4,https://youtu.be/qGwfJr_LX98?si=PiJ5mMgPnlDQgsDO,Youtube,0:10:30,00:10:31,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
119.0,STT_NW0119,08_13_10 ཀུན་གླེང་གསར་འགྱུར། Kunleng News.mp4,https://youtu.be/XAF6Wlp6lPE?si=lPJuuu2QV5bPoKFt,Youtube,0:10:30,00:10:04,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
120.0,STT_NW0120,06_18_10 ཀུན་གླེང་གསར་འགྱུར། Kunleng News 2.mp4,https://youtu.be/Jpnd00R4lvY?si=8NTLXY0VA1POQezW,Youtube,0:04:15,00:04:15,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
121.0,STT_NW0121,04_30_10 ཀུན་གླེང་གསར་འགྱུར། Kunleng News 1.mp4,https://youtu.be/IhkLbF49NPg?si=V9-LXj6356HB6BDU,Youtube,0:06:33,00:06:34,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
122.0,STT_NW0122,Analysis: Google and China,https://youtu.be/3VLneBLcrGg?si=A9mQi6OhMA17qHVO,Youtube,0:08:17,00:08:17,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
123.0,STT_NW0123,06_25_10 ཀུན་གླེང་། Kunleng 2.mp4,https://youtu.be/eIleeBweGHQ?si=-jbWKuj5DETpimEY,Youtube,0:09:57,00:09:57,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
124.0,STT_NW0124,03_05_10 ཀུན་གླེང་གསར་འགྱུར། Kunleng News 2.mp4,https://youtu.be/q6oVnf2Rakg?si=P2XNE1FrKUwv1GEJ,Youtube,0:04:13,00:04:14,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
125.0,STT_NW0125,"Kunleng News Aug 16, 2019",https://youtu.be/nSIywUMcKSs?si=IGuppKGKIgT6qvFG,Youtube,0:19:00,00:19:00,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
126.0,STT_NW0126,"Kunleng News Aug 23, 2019 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༩ཟླ་ ༨ ཚེས་༢༣",https://youtu.be/c3Z3KpQEFII?si=ztmrE_riXqiSmhpr,Youtube,0:23:00,00:22:00,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
127.0,STT_NW0127,"Kunleng News Sep 27, 2019 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༩ཟླ་ ༩ ཚེས་༢༧",https://youtu.be/99Aboc-R3LI?si=riiKU_Wu1Q2X857i,Youtube,0:15:45,00:15:48,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
128.0,STT_NW0128,Discussion on US Election (2 of 5),https://youtu.be/n6M6rkvVT6E?si=uX1_yqhBmBt8qFVl,Youtube,0:09:22,00:09:22,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
129.0,STT_NW0129,11-28-08 Kunleng News ཀུན་གླེང་གསར་འགྱུར།,https://youtu.be/_v1woZaAsB0?si=yKSOPKEkVR-_eQYn,Youtube,0:09:41,00:10:41,,VOA  Tibetan,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
